小区名,地址,楼层高度,建造年限
金源利中央华城,阆中七里华胥路262号,,南
锦绣城,阆中保宁广场华胥路149号,,南北
锦绣城,阆中保宁广场华胥路149号,,南
古城南街1-215号小区(单号),阆中阆中古城古城南街1-215号(单号),,东
金色维也纳,阆中汇洋购物广场华胥路,,东
阳光生态城,阆中汇洋购物广场阆州大道,,南
英伦庄园(长安大道),阆中七里长安大道,,南北
蓝光星星国际,阆中七里华胥路,,西南
翡翠城(阆中),阆中七里华胥路,,南
阆苑春国际社区,阆中汇洋购物广场七里大道,,西南
金源利中央华城,阆中七里华胥路262号,,南
金源利中央华城,阆中七里华胥路262号,,西南
罗马假日,阆中汇洋购物广场华胥路185号,,南
思缘时代天骄,阆中七里巴都大道92号,,南
锦绣城,阆中保宁广场华胥路149号,,南北
思缘天香御府,阆中七里华胥路,,南
锦绣城,阆中保宁广场华胥路149号,,南北
宏云江山国际,阆中七里滨江南路1号,,东
翡翠城(阆中),阆中七里华胥路,,南
蓝光星星国际,阆中七里华胥路,,南北
锦绣城,阆中保宁广场华胥路149号,,南北
阆中华胥南苑,阆中七里华胥路,,南北
山湖语,阆中汇洋购物广场落下闳大道北段,,西南
石油小区,阆中阆中古城新村路30号,,南
金沙半岛北苑,阆中阆中古城阆水东路13号,,南
龙溪苑小区,阆中保宁广场双拥路,,南北
思缘天香御府,阆中七里华胥路,,南北
天汉兰亭,阆中保宁广场双拥路88号,,南
敏捷天樾,阆中沙溪街道学院街88号,,南
山湖语,阆中汇洋购物广场落下闳大道北段,,西北
江山多娇,阆中保宁广场张飞北路,,南北
棕海国际,阆中汇洋购物广场元宝街16号,,南北
思缘时代天骄,阆中七里巴都大道92号,,北
金水苑A区,阆中沙溪街道阆水西路,,南
蓝色雅居小区,阆中汇洋购物广场文化街113号,,南
锦绣城,阆中保宁广场华胥路149号,,北
观音小区,阆中阆中古城保宁西路,,东
金色维也纳,阆中汇洋购物广场华胥路,,南
玉台仙都小区,阆中保宁广场较场路西段,,南北
阆中华胥南苑,阆中七里华胥路,,南北
宏云江山国际,阆中七里滨江南路1号,,南
金水苑A区,阆中沙溪街道阆水西路,,南
金沙半岛北苑,阆中阆中古城阆水东路13号,,南北
南街九号小区,阆中阆中古城公园路南街108号,,南
沁园小区(阆中),阆中阆中古城果山街(旧:保宁醋大街38号),,南
商城路西段222号小区,阆中保宁广场商城路西段222号,,南
金府花园,阆中保宁广场张飞北路50号,,东
阆中华胥南苑,阆中七里华胥路,,南
思缘天香御府,阆中七里华胥路,,南北
宏凌山水城,阆中保宁广场环城东路8号,,北
英伦庄园(长安大道),阆中七里长安大道,,南
蓝光星星国际,阆中七里华胥路,,南
思缘天香御府,阆中七里华胥路,,南
蟠龙城市花园,阆中保宁广场张飞北路44号,,南
山湖语,阆中汇洋购物广场落下闳大道北段,,东
东方怡园,阆中阆中古城果山街10号,,南北
金沙半岛北苑,阆中阆中古城阆水东路13号,,南北
阆城一品,阆中汇洋购物广场七里大道,,东西
阆中华胥南苑,阆中七里华胥路,,南北
君鸿新城首座,阆中七里南池路,,南北
金水苑A区,阆中沙溪街道阆水西路,,南北
金源利中央华城,阆中七里华胥路262号,,东南
宏云江山国际,阆中七里滨江南路1号,,东北
蓝光星星国际,阆中七里华胥路,,南
金源利中央华城,阆中七里华胥路262号,,东
瑞德苑,阆中保宁广场文明巷10号,,南
金沙半岛北苑,阆中阆中古城阆水东路13号,,南
长安九期,阆中七里巴都大道85号,,东西
宏云滨河湾,阆中七里滨江南路,,东
碧玉苑小区,阆中保宁广场碧玉街9号,,南
丽都花园,阆中汇洋购物广场巴都大道4号,,南
蓝光星星国际,阆中七里华胥路,,西南
公园路南街22号院,阆中阆中古城公园路南街22号,,南
天府兴隆别苑,阆中七里华胥路,,南北
金星怡园,阆中保宁广场张飞北路41号,,南
宏云江山国际,阆中七里滨江南路1号,,南
西津苑,阆中保宁广场西园街83号,,南
丽都花园,阆中汇洋购物广场巴都大道4号,,南
玉台仙都小区,阆中保宁广场较场路西段,,南北
保宁醋小区,阆中阆中古城阆水东路9号,,北
蓝光星星国际,阆中七里华胥路,,南
金色维也纳,阆中汇洋购物广场华胥路,,南北
中华坊,阆中保宁广场阆水西路,,东西
文华苑,阆中汇洋购物广场长青大道3号,,南北
阆中华胥南苑,阆中七里华胥路,,南
天鸿花园,阆中保宁广场三元街6号,,南北
华城学府花园,"阆中阆中古城天鞍路,近江南横街",,南
江南首座,阆中汇洋购物广场江南大道4号,,南
君鸿新城首座,阆中七里南池路,,西北
普贤街81号小区,阆中阆中古城普贤街81号,,北
金源利中央华城,阆中七里华胥路262号,,南
七里香榭,阆中汇洋购物广场七里大道,,西
金海棠家园,阆中汇洋购物广场七里大道99号,,南
宏凌山水城,阆中保宁广场环城东路8号,,南北
华城学府花园,"阆中阆中古城天鞍路,近江南横街",,东西
金沙半岛北苑,阆中阆中古城阆水东路13号,,东
金源利中央华城,阆中七里华胥路262号,,东南
江山多娇B区,阆中保宁广场张飞北路,,西北
阆中华胥南苑,阆中七里华胥路,,西南
玉台仙都小区,阆中保宁广场较场路西段,,南北
阆中华胥南苑,阆中七里华胥路,,南
阆城一品,阆中汇洋购物广场七里大道,,西南
状元小区,阆中阆中古城盐市口街6号,,北
金沙半岛北苑,阆中阆中古城阆水东路13号,,南
金沙半岛北苑,阆中阆中古城阆水东路13号,,南
海达双城际,阆中汇洋购物广场七里大道,,东
阆城一品,阆中汇洋购物广场七里大道,,南
兴胜小区,阆中保宁广场天马寺街11号,,东
阆苑生态住宅城,阆中阆中古城书院街27号,,南北
金星怡园,阆中保宁广场张飞北路41号,,南北
天汉兰亭,阆中保宁广场双拥路88号,,南
长安七期,阆中七里礼拜寺街,,南
英伦庄园(长安大道),阆中七里长安大道,,南
博雅华庭,阆中七里巴都大道,,南北
金海棠家园,阆中汇洋购物广场七里大道99号,,东
东方广场,阆中阆中古城郎家拐街7号,,南
金水苑A区,阆中沙溪街道阆水西路,,东
玉景苑,阆中保宁广场张飞北路118号,,东
鸿运小区,阆中阆中古城寿山寺街10号,,南北
金地禹王宫小区,阆中阆中古城保宁醋西路2号,,西
宏凌山水城,阆中保宁广场环城东路8号,,南北
福苑小区,阆中汇洋购物广场长安西路,,南北
华城学府花园,"阆中阆中古城天鞍路,近江南横街",,南
华城学府花园,"阆中阆中古城天鞍路,近江南横街",,东南
中华坊,阆中保宁广场阆水西路,,南
锦绣城,阆中保宁广场华胥路149号,,南北
中华坊,阆中保宁广场阆水西路,,东西
晶城花园B区,阆中保宁广场张飞北路98号,,南
蓝光星星国际,阆中七里华胥路,,南
山湖语,阆中汇洋购物广场落下闳大道北段,,东南
阆中华胥南苑,阆中七里华胥路,,南
梨园小区(阆中),阆中阆中古城公园路65号,,南
龙溪苑小区,阆中保宁广场双拥路,,南北
阆中华胥南苑,阆中七里华胥路,,南
棕海国际,阆中汇洋购物广场元宝街16号,,南
芙蓉园,阆中汇洋购物广场长盛大道3号,,南
文华苑,阆中汇洋购物广场长青大道3号,,南北
古城南街1-215号小区(单号),阆中阆中古城古城南街1-215号(单号),,南北
都乐聚龙湾,阆中保宁广场张飞北路48号,,北
阆城一品,阆中汇洋购物广场七里大道,,南
思缘天香御府,阆中七里华胥路,,南
英伦庄园(长安大道),阆中七里长安大道,,东西
阆苑生态住宅城,阆中阆中古城书院街27号,,南
东方怡园,阆中阆中古城果山街10号,,南北
七里千鹤小区四区,阆中汇洋购物广场长公大道,,南
金鼎上城,阆中保宁广场张飞北路75号,,南北
都乐聚龙湾,阆中保宁广场张飞北路48号,,南
天籁之音,阆中七里长安大道29号,,东
江山多娇,阆中保宁广场张飞北路,,南
阆中华胥南苑,阆中七里华胥路,,南北
思缘天香御府,阆中七里华胥路,,南
普贤街14号小区,阆中阆中古城普贤街14号,,东
第三集贸市场小区,阆中阆中古城公园路北街54号,,东西
阆中华胥南苑,阆中七里华胥路,,南
中华坊,阆中保宁广场阆水西路,,南
金海棠家园,阆中汇洋购物广场七里大道99号,,南
检察小区,阆中阆中古城关王庙街199号,,南北
江南首座,阆中汇洋购物广场江南大道4号,,南
华城学府花园,"阆中阆中古城天鞍路,近江南横街",,东南
金鼎上城,阆中保宁广场张飞北路75号,,南
中华坊,阆中保宁广场阆水西路,,南
阳光生态城,阆中汇洋购物广场阆州大道,,南
公园路北街48号院,阆中阆中古城公园路北街48号,,南北
蓝光星星国际,阆中七里华胥路,,东
宏云江山国际,阆中七里滨江南路1号,,西南
宏云江山国际,阆中七里滨江南路1号,,南
翡翠城(阆中),阆中七里华胥路,,南北
华胥龙田,阆中保宁广场华胥路中段,,南
宏云江山国际,阆中七里滨江南路1号,,东
宏云江山国际,阆中七里滨江南路1号,,东南
翡翠城(阆中),阆中七里华胥路,,南北
天府兴隆别苑,阆中七里华胥路,,南
阳光生态城,阆中汇洋购物广场阆州大道,,南
天合丽景,阆中七里华胥路363号,,南
思缘天香御府,阆中七里华胥路,,南
荣泰香江名都,营山正东街三星中路,,南
紫薇茗城,营山正东街环城路312号,,南
天人苑,营山正东街纸市街144号,,南北
誉峰二期,营山白塔公园一环路北段,,东
光耀紫极1826B区,营山白塔公园白塔后街315号,,东南
华盛国际北苑,营山白塔公园营渠东路,,西
景阳街中景园,营山正东街景阳路115号,,东南
朗润国际社区,营山正东街北门桥街31号,,南
1826富丽东方,营山白塔公园营渠东路,,东南
文运国际花园西区,营山白塔公园白塔巷45号,,南
荣泰香江名都,营山正东街三星中路,,南
世纪春天,营山正东街营渠东路,,南
信智城(营山),营山正东街复兴路,,南北
信智城(营山),营山正东街复兴路,,南
信智城(营山),营山正东街复兴路,,南
誉峰二期,营山白塔公园一环路北段,,南
圣桦城,营山正东街一环路北二段136号,,南
信智城(营山),营山正东街复兴路,,南
营山立森丹郡,营山宝珍广场兴隆路343号,,南
天成国际,营山正东街红安横街,,南
西岸枫景,营山宝珍广场兴隆路242号,,南
信智城(营山),营山正东街复兴路,,西
上锦城,营山正东街营渠东路,,南
天胜小区,营山宝珍广场兴隆路308号,,南
锦绣家园,营山正东街三星中路90号,,南
天合苑,营山正东街纸市下街,,南
世纪春天,营山正东街营渠东路,,南
圣桦名城,营山正东街永安大道,,南
书香华府,营山正东街世友街155号,,南
荣泰香江名都,营山正东街三星中路,,东南
信智城(营山),营山正东街复兴路,,南
昌瑞城,营山白塔公园乐业街167号,,南
朗润国际社区,营山正东街北门桥街31号,,南
昌信帝怡郡,营山正东街复兴路,,南
1826富丽东方,营山白塔公园营渠东路,,南
圣桦名城,营山正东街永安大道,,南
信智城(营山),营山正东街复兴路,,东南
信智城(营山),营山正东街复兴路,,南
天成国际,营山正东街红安横街,,南
紫薇茗城,营山正东街环城路312号,,南
金河名城,营山正东街磨子街41号,,南
天成国际,营山正东街红安横街,,南
时尚丽人小区,营山正东街北门街109号,,南北
世纪春天,营山正东街营渠东路,,南
明华家园C区,营山宝珍广场天仙街,,南
华邦天悦府(二期),营山正东街红光东路239号,,南
凯悦世纪城,营山白塔公园复兴二街,,东北
上锦城,营山正东街营渠东路,,南
天合苑,营山正东街纸市下街,,南
文林小区,营山正东街文林街72号,,南
三星佳苑,营山正东街三星北路,,南
上锦城,营山正东街营渠东路,,南
昌信帝怡郡,营山正东街复兴路,,南
水木清华,营山白塔公园流二桥街,,南
圣桦名城,营山正东街永安大道,,南
西岸枫景,营山宝珍广场兴隆路242号,,南
信智万锦城,营山白塔公园营渠东路,,南
凯豪尚城阳光,营山正东街新北路101号,,南北
天成国际,营山正东街红安横街,,南
书香华府,营山正东街世友街155号,,南
永康尚品国际,营山正东街一环路,,南
华邦天悦府(一期),营山西月湖公园永安大道,,南
永康尚品国际,营山正东街一环路,,南
中虹新城,营山正东街翠屏东路93号,,南
信智万锦城,营山白塔公园营渠东路,,南
华邦天悦府(二期),营山正东街红光东路239号,,南
信智万锦城,营山白塔公园营渠东路,,南
昌信帝怡湾B区,营山正东街复兴一街12号,,南
万盛家园,营山正东街西林路,,东南
1826富丽东方,营山白塔公园营渠东路,,南
信智万锦城,营山白塔公园营渠东路,,南
1826富丽东方,营山白塔公园营渠东路,,南
明华家园A区,营山宝珍广场飞仙街40号,,南
圣桦城,营山正东街一环路北二段136号,,南
书香华府,营山正东街世友街155号,,南
朗润国际社区,营山正东街北门桥街31号,,南
尚锦花苑,营山宝珍广场天长街233号,,南北
金河名城,营山正东街磨子街41号,,东南
锦城中央公园,营山白塔公园芙蓉大道,,西南
圣桦城,营山正东街一环路北二段136号,,南
朗润国际社区,营山正东街北门桥街31号,,南
永康尚品国际,营山正东街一环路,,南
卓锦城,营山正东街红光街368号,,南
西岸枫景,营山宝珍广场兴隆路242号,,南
